TIME(ns),FREQ(Hz)
3568125000,        160
3568375000,        160
3568625000,        160
3568875000,        160
3569125000,        160
3569375000,        160
3569625000,        160
3569875000,        160
3570125000,        160
3570375000,        160
3570625000,        160
3570875000,        160
3571125000,        160
3571375000,        160
3571625000,        160
3571875000,        160
3572125000,        160
3572375000,        160
3572625000,        160
3572875000,        160
3573125000,        160
3573375000,        160
3573625000,        160
3573875000,        160
3574125000,        160
3574375000,        160
3574625000,        160
3574875000,        160
3575125000,        160
3575375000,        160
3575625000,        160
3575875000,        160
3576125000,        160
3576375000,        160
3576625000,        160
3576875000,        160
3577125000,        160
3577375000,        160
3577625000,        160
3577875000,        160
3578125000,        160
3578375000,        160
3578625000,        160
3578875000,        160
3579125000,        160
3579375000,        160
3579625000,        160
3579875000,        160
3580125000,        160
3580375000,        160
3580625000,        160
3580875000,        160
3581125000,        160
3581375000,        160
3581625000,        160
3581875000,        160
3582125000,        160
3582375000,        160
3582625000,        160
3582875000,        160
3583125000,        160
3583375000,        160
3583625000,        160
3583875000,        160
3584125000,        160
3584375000,        160
3584625000,        160
3584875000,        160
3585125000,        160
3585375000,        160
3585625000,        160
3585875000,        160
3586125000,        160
3586375000,        160
3586625000,        160
3586875000,        160
3587125000,        160
3587375000,        160
3587625000,        160
3587875000,        160
3588125000,        160
3588375000,        160
3588625000,        160
3588875000,        160
3589125000,        160
3589375000,        160
3589625000,        160
3589875000,        160
3590125000,        160
3590375000,        160
3590625000,        160
3590875000,        160
3591125000,        160
3591375000,        160
3591625000,        160
3591875000,        160
3592125000,        160
3592375000,        160
3592625000,        160
3592875000,        160
3593125000,        160
3593375000,        160
3593625000,        160
3593875000,        160
3594125000,        160
3594375000,        160
3594625000,        160
3594875000,        160
3595125000,        160
3595375000,        160
3595625000,        160
3595875000,        160
3596125000,        160
3596375000,        160
3596625000,        160
3596875000,        160
3597125000,        160
3597375000,        160
3597625000,        160
3597875000,        160
3598125000,        160
3598375000,        160
3598625000,        160
3598875000,        160
3599125000,        160
3599375000,        160
3599625000,        160
3599875000,        160
3600125000,        160
3600375000,        160
3600625000,        160
3600875000,        160
3601125000,        160
3601375000,        160
3601625000,        160
3601875000,        160
3602125000,        160
3602375000,        160
3602625000,        160
3602875000,        160
3603125000,        160
3603375000,        160
3603625000,        160
3603875000,        160
3604125000,        160
3604375000,        160
3604625000,        160
3604875000,        160
3605125000,        160
3605375000,        160
3605625000,        160
3605875000,        160
3606125000,        160
3606375000,        160
3606625000,        160
3606875000,        160
3607125000,        160
3607375000,        160
3607625000,        160
3607875000,        160
3608125000,        160
3608375000,        160
3608625000,        160
3608875000,        160
3609125000,        160
3609375000,        160
3609625000,        160
3609875000,        160
3610125000,        160
3610375000,        160
3610625000,        160
3610875000,        160
3611125000,        160
3611375000,        160
3611625000,        160
3611875000,        160
3612125000,        160
3612375000,        160
3612625000,        160
3612875000,        160
3613125000,        160
3613375000,        160
3613625000,        160
3613875000,        160
3614125000,        160
3614375000,        160
3614625000,        160
3614875000,        160
3615125000,        160
3615375000,        160
3615625000,        160
3615875000,        160
3616125000,        160
3616375000,        160
3616625000,        160
3616875000,        160
3617125000,        160
3617375000,        160
3617625000,        160
3617875000,        160
3618125000,        160
3618375000,        160
3618625000,        160
3618875000,        160
3619125000,        160
3619375000,        160
3619625000,        160
3619875000,        160
3620125000,        160
3620375000,        160
3620625000,        160
3620875000,        160
3621125000,        160
3621375000,        160
3621625000,        160
3621875000,        160
3622125000,        160
3622375000,        160
3622625000,        160
3622875000,        160
3623125000,        160
3623375000,        160
3623625000,        160
3623875000,        160
3624125000,        160
3624375000,        160
3624625000,        160
3624875000,        160
3625125000,        160
3625375000,        160
3625625000,        160
3625875000,        160
3626125000,        160
3626375000,        160
3626625000,        160
3626875000,        160
3627125000,        160
3627375000,        160
3627625000,        160
3627875000,        160
3628125000,        160
3628375000,        160
3628625000,        160
3628875000,        160
3629125000,        160
3629375000,        160
3629625000,        160
3629875000,        160
3630125000,        160
3630375000,        160
3630625000,        160
3630875000,        160
3631125000,        160
3631375000,        160
3631625000,        160
3631875000,        160
3632125000,        160
3632375000,        160
3632625000,        160
3632875000,        160
3633125000,        160
3633375000,        160
3633625000,        160
3633875000,        160
3634125000,        160
3634375000,        160
3634625000,        160
3634875000,        160
3635125000,        160
3635375000,        160
3635625000,        160
3635875000,        160
3636125000,        160
3636375000,        160
3636625000,        160
3636875000,        160
3637125000,        160
3637375000,        160
3637625000,        160
3637875000,        160
3638125000,        160
3638375000,        160
3638625000,        160
3638875000,        160
3639125000,        160
3639375000,        160
3639625000,        160
3639875000,        160
3640125000,        160
3640375000,        160
3640625000,        160
3640875000,        160
3641125000,        160
3641375000,        160
3641625000,        160
3641875000,        160
3642125000,        160
3642375000,        160
3642625000,        160
3642875000,        160
3643125000,        160
3643375000,        160
3643625000,        160
3643875000,        160
3644125000,        160
3644375000,        160
3644625000,        160
3644875000,        160
3645125000,        160
3645375000,        160
3645625000,        160
3645875000,        160
3646125000,        160
3646375000,        160
3646625000,        160
3646875000,        160
3647125000,        160
3647375000,        160
3647625000,        160
3647875000,        160
3648125000,        160
3648375000,        160
3648625000,        160
3648875000,        160
3649125000,        160
3649375000,        160
3649625000,        160
3649875000,        160
3650125000,        160
3650375000,        160
3650625000,        160
3650875000,        160
3651125000,        160
3651375000,        160
3651625000,        160
3651875000,        160
3652125000,        160
3652375000,        160
3652625000,        160
3652875000,        160
3653125000,        160
3653375000,        160
3653625000,        160
3653875000,        160
3654125000,        160
3654375000,        160
3654625000,        160
3654875000,        160
3655125000,        160
3655375000,        160
3655625000,        160
3655875000,        160
3656125000,        160
3656375000,        160
3656625000,        160
3656875000,        160
3657125000,        160
3657375000,        160
3657625000,        160
3657875000,        160
3658125000,        160
3658375000,        160
3658625000,        160
3658875000,        160
3659125000,        160
3659375000,        160
3659625000,        160
3659875000,        160
3660125000,        160
3660375000,        160
3660625000,        160
3660875000,        160
3661125000,        160
3661375000,        160
3661625000,        160
3661875000,        160
3662125000,        160
3662375000,        160
3662625000,        160
3662875000,        160
3663125000,        160
3663375000,        160
3663625000,        160
3663875000,        160
3664125000,        160
3664375000,        160
3664625000,        160
3664875000,        160
3665125000,        160
3665375000,        160
3665625000,        160
3665875000,        160
3666125000,        160
3666375000,        160
3666625000,        160
3666875000,        160
3667125000,        160
3667375000,        160
3667625000,        160
3667875000,        160
3668125000,        160
3668375000,        160
3668625000,        160
3668875000,        160
3669125000,        160
3669375000,        160
3669625000,        160
3669875000,        160
3670125000,        160
3670375000,        160
3670625000,        160
3670875000,        160
3671125000,        160
3671375000,        160
3671625000,        160
3671875000,        160
3672125000,        160
3672375000,        160
3672625000,        160
3672875000,        160
3673125000,        160
3673375000,        160
3673625000,        160
3673875000,        160
3674125000,        160
3674375000,        160
3674625000,        160
3674875000,        160
3675125000,        160
3675375000,        160
3675625000,        160
3675875000,        160
3676125000,        160
3676375000,        160
3676625000,        160
3676875000,        160
3677125000,        160
3677375000,        160
3677625000,        160
3677875000,        160
3678125000,        160
3678375000,        160
3678625000,        160
3678875000,        160
3679125000,        160
3679375000,        160
3679625000,        160
3679875000,        160
3680125000,        160
3680375000,        160
3680625000,        160
3680875000,        160
3681125000,        160
3681375000,        160
3681625000,        160
3681875000,        160
3682125000,        160
3682375000,        160
3682625000,        160
3682875000,        160
3683125000,        160
3683375000,        160
3683625000,        160
3683875000,        160
3684125000,        160
3684375000,        160
3684625000,        160
3684875000,        160
3685125000,        160
3685375000,        160
3685625000,        160
3685875000,        160
3686125000,        160
3686375000,        160
3686625000,        160
3686875000,        160
3687125000,        160
3687375000,        160
3687625000,        160
3687875000,        160
3688125000,        160
3688375000,        160
3688625000,        160
3688875000,        160
3689125000,        160
3689375000,        160
3689625000,        160
3689875000,        160
3690125000,        160
3690375000,        160
3690625000,        160
3690875000,        160
3691125000,        160
3691375000,        160
3691625000,        160
3691875000,        160
3692125000,        160
3692375000,        160
3692625000,        160
3692875000,        160
3693125000,        160
3693375000,        160
3693625000,        160
3693875000,        160
3694125000,        160
3694375000,        160
3694625000,        160
3694875000,        160
3695125000,        160
3695375000,        160
3695625000,        160
3695875000,        160
3696125000,        160
3696375000,        160
3696625000,        160
3696875000,        160
3697125000,        160
3697375000,        160
3697625000,        160
3697875000,        160
3698125000,        160
3698375000,        160
3698625000,        160
3698875000,        160
3699125000,        160
3699375000,        160
3699625000,        160
3699875000,        160
3700125000,        160
3700375000,        160
3700625000,        160
3700875000,        160
3701125000,        160
3701375000,        160
3701625000,        160
3701875000,        160
3702125000,        160
3702375000,        160
3702625000,        160
3702875000,        160
3703125000,        160
3703375000,        160
3703625000,        160
3703875000,        160
3704125000,        160
3704375000,        160
3704625000,        160
3704875000,        160
3705125000,        160
3705375000,        160
3705625000,        160
3705875000,        160
3706125000,        160
3706375000,        160
3706625000,        160
3706875000,        160
3707125000,        160
3707375000,        160
3707625000,        160
3707875000,        160
3708125000,        160
3708375000,        160
3708625000,        160
3708875000,        160
3709125000,        160
3709375000,        160
3709625000,        160
3709875000,        160
3710125000,        160
3710375000,        160
3710625000,        160
3710875000,        160
3711125000,        160
3711375000,        160
3711625000,        160
3711875000,        160
3712125000,        160
3712375000,        160
3712625000,        160
3712875000,        160
3713125000,        160
3713375000,        160
3713625000,        160
3713875000,        160
3714125000,        160
3714375000,        160
3714625000,        160
3714875000,        160
3715125000,        160
3715375000,        160
3715625000,        160
3715875000,        160
3716125000,        160
3716375000,        160
3716625000,        160
3716875000,        160
3717125000,        160
3717375000,        160
3717625000,        160
3717875000,        160
3718125000,        160
3718375000,        160
3718625000,        160
3718875000,        160
3719125000,        160
3719375000,        160
3719625000,        160
3719875000,        160
3720125000,        160
3720375000,        160
3720625000,        160
3720875000,        160
3721125000,        160
3721375000,        160
3721625000,        160
3721875000,        160
3722125000,        160
3722375000,        160
3722625000,        160
3722875000,        160
3723125000,        160
3723375000,        160
3723625000,        160
3723875000,        160
3724125000,        160
3724375000,        160
3724625000,        160
3724875000,        160
3725125000,        160
3725375000,        160
3725625000,        160
3725875000,        160
3726125000,        160
3726375000,        160
3726625000,        160
3726875000,        160
3727125000,        160
3727375000,        160
3727625000,        160
3727875000,        160
3728125000,        160
3728375000,        160
3728625000,        160
3728875000,        160
3729125000,        160
3729375000,        160
3729625000,        160
3729875000,        160
3730125000,        160
3730375000,        160
3730625000,        160
3730875000,        160
3731125000,        160
3731375000,        160
3731625000,        160
3731875000,        160
3732125000,        160
3732375000,        160
3732625000,        160
3732875000,        160
3733125000,        160
3733375000,        160
3733625000,        160
3733875000,        160
3734125000,        160
3734375000,        160
3734625000,        160
3734875000,        160
3735125000,        160
3735375000,        160
3735625000,        160
3735875000,        160
3736125000,        160
3736375000,        160
3736625000,        160
3736875000,        160
3737125000,        160
3737375000,        160
3737625000,        160
3737875000,        160
3738125000,        160
3738375000,        160
3738625000,        160
3738875000,        160
3739125000,        160
3739375000,        160
3739625000,        160
3739875000,        160
3740125000,        160
3740375000,        160
3740625000,        160
3740875000,        160
3741125000,        160
3741375000,        160
3741625000,        160
3741875000,        160
3742125000,        160
3742375000,        160
3742625000,        160
3742875000,        160
3743125000,        160
3743375000,        160
3743625000,        160
3743875000,        160
3744125000,        160
3744375000,        160
3744625000,        160
3744875000,        160
3745125000,        160
3745375000,        160
3745625000,        160
3745875000,        160
3746125000,        160
3746375000,        160
3746625000,        160
3746875000,        160
3747125000,        160
3747375000,        160
3747625000,        160
3747875000,        160
3748125000,        160
3748375000,        160
3748625000,        160
3748875000,        160
3749125000,        160
3749375000,        160
3749625000,        160
3749875000,        160
3750125000,        160
3750375000,        160
3750625000,        160
3750875000,        160
3751125000,        160
3751375000,        160
3751625000,        160
3751875000,        160
3752125000,        160
3752375000,        160
3752625000,        160
3752875000,        160
3753125000,        160
3753375000,        160
3753625000,        160
3753875000,        160
3754125000,        160
3754375000,        160
3754625000,        160
3754875000,        160
3755125000,        160
3755375000,        160
3755625000,        160
3755875000,        160
3756125000,        160
3756375000,        160
3756625000,        160
3756875000,        160
3757125000,        160
3757375000,        160
3757625000,        160
3757875000,        160
3758125000,        160
3758375000,        160
3758625000,        160
3758875000,        160
3759125000,        160
3759375000,        160
3759625000,        160
3759875000,        160
3760125000,        160
3760375000,        160
3760625000,        160
3760875000,        160
3761125000,        160
3761375000,        160
3761625000,        160
3761875000,        160
3762125000,        160
3762375000,        160
3762625000,        160
3762875000,        160
3763125000,        160
3763375000,        160
3763625000,        160
3763875000,        160
3764125000,        160
3764375000,        160
3764625000,        160
3764875000,        160
3765125000,        160
3765375000,        160
3765625000,        160
3765875000,        160
3766125000,        160
3766375000,        160
3766625000,        160
3766875000,        160
3767125000,        160
3767375000,        160
3767625000,        160
3767875000,        160
3768125000,        160
3768375000,        160
3768625000,        160
3768875000,        160
3769125000,        160
3769375000,        160
3769625000,        160
3769875000,        160
3770125000,        160
3770375000,        160
3770625000,        160
3770875000,        160
3771125000,        160
3771375000,        160
3771625000,        160
3771875000,        160
3772125000,        160
3772375000,        160
3772625000,        160
3772875000,        160
3773125000,        160
3773375000,        160
3773625000,        160
3773875000,        160
3774125000,        160
3774375000,        160
3774625000,        160
3774875000,        160
3775125000,        160
3775375000,        160
3775625000,        160
3775875000,        160
3776125000,        160
3776375000,        160
3776625000,        160
3776875000,        160
3777125000,        160
3777375000,        160
3777625000,        160
3777875000,        160
3778125000,        160
3778375000,        160
3778625000,        160
3778875000,        160
3779125000,        160
3779375000,        160
3779625000,        160
3779875000,        160
3780125000,        160
3780375000,        160
3780625000,        160
3780875000,        160
3781125000,        160
3781375000,        160
3781625000,        160
3781875000,        160
3782125000,        160
3782375000,        160
3782625000,        160
3782875000,        160
3783125000,        160
3783375000,        160
3783625000,        160
3783875000,        160
3784125000,        160
3784375000,        160
3784625000,        160
3784875000,        160
3785125000,        160
3785375000,        160
3785625000,        160
3785875000,        160
3786125000,        160
3786375000,        160
3786625000,        160
3786875000,        160
3787125000,        160
3787375000,        160
3787625000,        160
3787875000,        160
3788125000,        160
3788375000,        160
3788625000,        160
3788875000,        160
3789125000,        160
3789375000,        160
3789625000,        160
3789875000,        160
3790125000,        160
3790375000,        160
3790625000,        160
3790875000,        160
3791125000,        160
3791375000,        160
3791625000,        160
3791875000,        160
3792125000,        160
3792375000,        160
3792625000,        160
3792875000,        160
3793125000,        160
3793375000,        160
3793625000,        160
3793875000,        160
3794125000,        160
3794375000,        160
3794625000,        160
3794875000,        160
3795125000,        160
3795375000,        160
3795625000,        160
3795875000,        160
3796125000,        160
3796375000,        160
3796625000,        160
3796875000,        160
3797125000,        160
3797375000,        160
3797625000,        160
3797875000,        160
3798125000,        160
3798375000,        160
3798625000,        160
3798875000,        160
3799125000,        160
3799375000,        160
3799625000,        160
3799875000,        160
3800125000,        160
3800375000,        160
3800625000,        160
3800875000,        160
3801125000,        160
3801375000,        160
3801625000,        160
3801875000,        160
3802125000,        160
3802375000,        160
3802625000,        160
3802875000,        160
3803125000,        160
3803375000,        160
3803625000,        160
3803875000,        160
3804125000,        160
3804375000,        160
3804625000,        160
3804875000,        160
3805125000,        160
3805375000,        160
3805625000,        160
3805875000,        160
3806125000,        160
3806375000,        160
3806625000,        160
3806875000,        160
3807125000,        160
3807375000,        160
3807625000,        160
3807875000,        160
3808125000,        160
3808375000,        160
3808625000,        160
3808875000,        160
3809125000,        160
3809375000,        160
3809625000,        160
3809875000,        160
3810125000,        160
3810375000,        160
3810625000,        160
3810875000,        160
3811125000,        160
3811375000,        160
3811625000,        160
3811875000,        160
3812125000,        160
3812375000,        160
3812625000,        160
3812875000,        160
3813125000,        160
3813375000,        160
3813625000,        160
3813875000,        160
3814125000,        160
3814375000,        160
3814625000,        160
3814875000,        160
3815125000,        160
3815375000,        160
3815625000,        160
3815875000,        160
3816125000,        160
3816375000,        160
3816625000,        160
3816875000,        160
3817125000,        160
3817375000,        160
3817625000,        160
3817875000,        160
3818125000,        160
3818375000,        160
3818625000,        160
3818875000,        160
3819125000,        160
3819375000,        160
3819625000,        160
3819875000,        160
3820125000,        160
3820375000,        160
3820625000,        160
3820875000,        160
3821125000,        160
3821375000,        160
3821625000,        160
3821875000,        160
3822125000,        160
3822375000,        160
3822625000,        160
3822875000,        160
3823125000,        160
3823375000,        160
3823625000,        160
3823875000,        160
3824125000,        160
3824375000,        160
3824625000,        160
3824875000,        160
3825125000,        160
3825375000,        160
3825625000,        160
3825875000,        160
3826125000,        160
3826375000,        160
3826625000,        160
3826875000,        160
3827125000,        160
3827375000,        160
3827625000,        160
3827875000,        160
3828125000,        160
3828375000,        160
3828625000,        160
3828875000,        160
3829125000,        160
3829375000,        160
3829625000,        160
3829875000,        160
3830125000,        160
3830375000,        160
3830625000,        160
3830875000,        160
3831125000,        160
3831375000,        160
3831625000,        160
3831875000,        160
3832125000,        160
3832375000,        160
3832625000,        160
3832875000,        160
3833125000,        160
3833375000,        160
3833625000,        160
3833875000,        160
3834125000,        160
3834375000,        160
3834625000,        160
3834875000,        160
3835125000,        160
3835375000,        160
3835625000,        160
3835875000,        160
3836125000,        160
3836375000,        160
3836625000,        160
3836875000,        160
3837125000,        160
3837375000,        160
3837625000,        160
3837875000,        160
3838125000,        160
3838375000,        160
3838625000,        160
3838875000,        160
3839125000,        160
3839375000,        160
3839625000,        160
3839875000,        160
3840125000,        160
3840375000,        160
3840625000,        160
3840875000,        160
3841125000,        160
3841375000,        160
3841625000,        160
3841875000,        160
3842125000,        160
3842375000,        160
3842625000,        160
3842875000,        160
3843125000,        160
3843375000,        160
3843625000,        160
3843875000,        160
3844125000,        160
3844375000,        160
3844625000,        160
3844875000,        160
3845125000,        160
3845375000,        160
3845625000,        160
3845875000,        160
3846125000,        160
3846375000,        160
3846625000,        160
3846875000,        160
3847125000,        160
3847375000,        160
3847625000,        160
3847875000,        160
3848125000,        160
3848375000,        160
3848625000,        160
3848875000,        160
3849125000,        160
3849375000,        160
3849625000,        160
3849875000,        160
3850125000,        160
3850375000,        160
3850625000,        160
3850875000,        160
3851125000,        160
3851375000,        160
3851625000,        160
3851875000,        160
3852125000,        160
3852375000,        160
3852625000,        160
3852875000,        160
3853125000,        160
3853375000,        160
3853625000,        160
3853875000,        160
3854125000,        160
3854375000,        160
3854625000,        160
3854875000,        160
3855125000,        160
3855375000,        160
3855625000,        160
3855875000,        160
3856125000,        160
3856375000,        160
3856625000,        160
3856875000,        160
3857125000,        160
3857375000,        160
3857625000,        160
3857875000,        160
3858125000,        160
3858375000,        160
3858625000,        160
3858875000,        160
3859125000,        160
3859375000,        160
3859625000,        160
3859875000,        160
3860125000,        160
3860375000,        160
3860625000,        160
3860875000,        160
3861125000,        160
3861375000,        160
3861625000,        160
3861875000,        160
3862125000,        160
3862375000,        160
3862625000,        160
3862875000,        160
3863125000,        160
3863375000,        160
3863625000,        160
3863875000,        160
3864125000,        160
3864375000,        160
3864625000,        160
3864875000,        160
3865125000,        160
3865375000,        160
3865625000,        160
3865875000,        160
3866125000,        160
3866375000,        160
3866625000,        160
3866875000,        160
3867125000,        160
3867375000,        160
3867625000,        160
3867875000,        160
3868125000,        160
3868375000,        160
3868625000,        160
3868875000,        160
3869125000,        160
3869375000,        160
3869625000,        160
3869875000,        160
3870125000,        160
3870375000,        160
3870625000,        160
3870875000,        160
3871125000,        160
3871375000,        160
3871625000,        160
3871875000,        160
3872125000,        160
3872375000,        160
3872625000,        160
3872875000,        160
3873125000,        160
3873375000,        160
3873625000,        160
3873875000,        160
3874125000,        160
3874375000,        160
3874625000,        160
3874875000,        160
3875125000,        160
3875375000,        160
3875625000,        160
3875875000,        160
3876125000,        160
3876375000,        160
3876625000,        160
3876875000,        160
3877125000,        160
3877375000,        160
3877625000,        160
3877875000,        160
3878125000,        160
3878375000,        160
3878625000,        160
3878875000,        160
3879125000,        160
3879375000,        160
3879625000,        160
3879875000,        160
3880125000,        160
3880375000,        160
3880625000,        160
3880875000,        160
3881125000,        160
3881375000,        160
3881625000,        160
3881875000,        160
3882125000,        160
3882375000,        160
3882625000,        160
3882875000,        160
3883125000,        160
3883375000,        160
3883625000,        160
3883875000,        160
3884125000,        160
3884375000,        160
3884625000,        160
3884875000,        160
3885125000,        160
3885375000,        160
3885625000,        160
3885875000,        160
3886125000,        160
3886375000,        160
3886625000,        160
3886875000,        160
3887125000,        160
3887375000,        160
3887625000,        160
3887875000,        160
3888125000,        160
3888375000,        160
3888625000,        160
3888875000,        160
3889125000,        160
3889375000,        160
3889625000,        160
3889875000,        160
3890125000,        160
3890375000,        160
3890625000,        160
3890875000,        160
3891125000,        160
3891375000,        160
3891625000,        160
3891875000,        160
3892125000,        160
3892375000,        160
3892625000,        160
3892875000,        160
3893125000,        160
3893375000,        160
3893625000,        160
3893875000,        160
3894125000,        160
3894375000,        160
3894625000,        160
3894875000,        160
3895125000,        160
3895375000,        160
3895625000,        160
3895875000,        160
3896125000,        160
3896375000,        160
3896625000,        160
3896875000,        160
3897125000,        160
3897375000,        160
3897625000,        160
3897875000,        160
3898125000,        160
3898375000,        160
3898625000,        160
3898875000,        160
3899125000,        160
3899375000,        160
3899625000,        160
3899875000,        160
3900125000,        160
3900375000,        160
3900625000,        160
3900875000,        160
3901125000,        160
3901375000,        160
3901625000,        160
3901875000,        160
3902125000,        160
3902375000,        160
3902625000,        160
3902875000,        160
3903125000,        160
3903375000,        160
3903625000,        160
3903875000,        160
3904125000,        160
3904375000,        160
3904625000,        160
3904875000,        160
3905125000,        160
3905375000,        160
3905625000,        160
3905875000,        160
3906125000,        160
3906375000,        160
3906625000,        160
3906875000,        160
3907125000,        160
3907375000,        160
3907625000,        160
3907875000,        160
3908125000,        160
3908375000,        160
3908625000,        160
3908875000,        160
3909125000,        160
3909375000,        160
3909625000,        160
3909875000,        160
3910125000,        160
3910375000,        160
3910625000,        160
3910875000,        160
3911125000,        160
3911375000,        160
3911625000,        160
3911875000,        160
3912125000,        160
3912375000,        160
3912625000,        160
3912875000,        160
3913125000,        160
3913375000,        160
3913625000,        160
3913875000,        160
3914125000,        160
3914375000,        160
3914625000,        160
3914875000,        160
3915125000,        160
3915375000,        160
3915625000,        160
3915875000,        160
3916125000,        160
3916375000,        160
3916625000,        160
3916875000,        160
3917125000,        160
3917375000,        160
3917625000,        160
3917875000,        160
3918125000,        160
3918375000,        160
3918625000,        160
3918875000,        160
3919125000,        160
3919375000,        160
3919625000,        160
3919875000,        160
3920125000,        160
3920375000,        160
3920625000,        160
3920875000,        160
3921125000,        160
3921375000,        160
3921625000,        160
3921875000,        160
3922125000,        160
3922375000,        160
3922625000,        160
3922875000,        160
3923125000,        160
3923375000,        160
3923625000,        160
3923875000,        160
3924125000,        160
3924375000,        160
3924625000,        160
3924875000,        160
3925125000,        160
3925375000,        160
3925625000,        160
3925875000,        160
3926125000,        160
3926375000,        160
3926625000,        160
3926875000,        160
3927125000,        160
3927375000,        160
3927625000,        160
3927875000,        160
3928125000,        160
3928375000,        160
3928625000,        160
3928875000,        160
3929125000,        160
3929375000,        160
3929625000,        160
3929875000,        160
3930125000,        160
3930375000,        160
3930625000,        160
3930875000,        160
3931125000,        160
3931375000,        160
3931625000,        160
3931875000,        160
3932125000,        160
3932375000,        160
3932625000,        160
3932875000,        160
3933125000,        160
3933375000,        160
3933625000,        160
3933875000,        160
3934125000,        160
3934375000,        160
3934625000,        160
3934875000,        160
3935125000,        160
3935375000,        160
3935625000,        160
3935875000,        160
3936125000,        160
3936375000,        160
3936625000,        160
3936875000,        160
3937125000,        160
3937375000,        160
3937625000,        160
3937875000,        160
3938125000,        160
3938375000,        160
3938625000,        160
3938875000,        160
3939125000,        160
3939375000,        160
3939625000,        160
3939875000,        160
3940125000,        160
3940375000,        160
3940625000,        160
3940875000,        160
3941125000,        160
3941375000,        160
3941625000,        160
3941875000,        160
3942125000,        160
3942375000,        160
3942625000,        160
3942875000,        160
3943125000,        160
3943375000,        160
3943625000,        160
3943875000,        160
3944125000,        160
3944375000,        160
3944625000,        160
3944875000,        160
3945125000,        160
3945375000,        160
3945625000,        160
3945875000,        160
3946125000,        160
3946375000,        160
3946625000,        160
3946875000,        160
3947125000,        160
3947375000,        160
3947625000,        160
3947875000,        160
3948125000,        160
3948375000,        160
3948625000,        160
3948875000,        160
3949125000,        160
3949375000,        160
3949625000,        160
3949875000,        160
3950125000,        160
3950375000,        160
3950625000,        160
3950875000,        160
3951125000,        160
3951375000,        160
3951625000,        160
3951875000,        160
3952125000,        160
3952375000,        160
3952625000,        160
3952875000,        160
3953125000,        160
3953375000,        160
3953625000,        160
3953875000,        160
3954125000,        160
3954375000,        160
3954625000,        160
3954875000,        160
3955125000,        160
3955375000,        160
3955625000,        160
3955875000,        160
3956125000,        160
3956375000,        160
3956625000,        160
3956875000,        160
3957125000,        160
3957375000,        160
3957625000,        160
3957875000,        160
3958125000,        160
3958375000,        160
3958625000,        160
3958875000,        160
3959125000,        160
3959375000,        160
3959625000,        160
3959875000,        160
3960125000,        160
3960375000,        160
3960625000,        160
3960875000,        160
3961125000,        160
3961375000,        160
3961625000,        160
3961875000,        160
3962125000,        160
3962375000,        160
3962625000,        160
3962875000,        160
3963125000,        160
3963375000,        160
3963625000,        160
3963875000,        160
3964125000,        160
3964375000,        160
3964625000,        160
3964875000,        160
3965125000,        160
3965375000,        160
3965625000,        160
3965875000,        160
3966125000,        160
3966375000,        160
3966625000,        160
3966875000,        160
3967125000,        160
3967375000,        160
3967625000,        160
3967875000,        160
3968125000,        160
3968375000,        160
3968625000,        160
3968875000,        160
3969125000,        160
3969375000,        160
3969625000,        160
3969875000,        160
3970125000,        160
3970375000,        160
3970625000,        160
3970875000,        160
3971125000,        160
3971375000,        160
3971625000,        160
3971875000,        160
3972125000,        160
3972375000,        160
3972625000,        160
3972875000,        160
3973125000,        160
3973375000,        160
3973625000,        160
3973875000,        160
3974125000,        160
3974375000,        160
3974625000,        160
3974875000,        160
3975125000,        160
3975375000,        160
3975625000,        160
3975875000,        160
3976125000,        160
3976375000,        160
3976625000,        160
3976875000,        160
3977125000,        160
3977375000,        160
3977625000,        160
3977875000,        160
3978125000,        160
3978375000,        160
3978625000,        160
3978875000,        160
3979125000,        160
3979375000,        160
3979625000,        160
3979875000,        160
3980125000,        160
3980375000,        160
3980625000,        160
3980875000,        160
3981125000,        160
3981375000,        160
3981625000,        160
3981875000,        160
3982125000,        160
3982375000,        160
3982625000,        160
3982875000,        160
3983125000,        160
3983375000,        160
3983625000,        160
3983875000,        160
3984125000,        160
3984375000,        160
3984625000,        160
3984875000,        160
3985125000,        160
3985375000,        160
3985625000,        160
3985875000,        160
3986125000,        160
3986375000,        160
3986625000,        160
3986875000,        160
3987125000,        160
3987375000,        160
3987625000,        160
3987875000,        160
3988125000,        160
3988375000,        160
3988625000,        160
3988875000,        160
3989125000,        160
3989375000,        160
3989625000,        160
3989875000,        160
3990125000,        160
3990375000,        160
3990625000,        160
3990875000,        160
3991125000,        160
3991375000,        160
3991625000,        160
3991875000,        160
3992125000,        160
3992375000,        160
3992625000,        160
3992875000,        160
3993125000,        160
3993375000,        160
3993625000,        160
3993875000,        160
3994125000,        160
3994375000,        160
3994625000,        160
3994875000,        160
3995125000,        160
3995375000,        160
3995625000,        160
3995875000,        160
3996125000,        160
3996375000,        160
3996625000,        160
3996875000,        160
3997125000,        160
3997375000,        160
3997625000,        160
3997875000,        160
3998125000,        160
3998375000,        160
3998625000,        160
3998875000,        160
3999125000,        160
3999375000,        160
3999625000,        160
3999875000,        160
4000125000,        160
4000375000,        160
4000625000,        160
4000875000,        160
4001125000,        160
4001375000,        160
4001625000,        160
4001875000,        160
4002125000,        160
4002375000,        160
4002625000,        160
4002875000,        160
4003125000,        160
4003375000,        160
4003625000,        160
4003875000,        160
4004125000,        160
4004375000,        160
4004625000,        160
